Date,Hour,LocationName,LocationGroup,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount,OutCount,TotalCount
6/16/2013,0,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,95,112,207
6/16/2013,0,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,40,19,59
6/16/2013,1,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,24,4,28
6/16/2013,1,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,31,33,64
6/16/2013,1,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,16,13,29
6/16/2013,1,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,0,1,1
6/16/2013,1,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,48,12,60
6/16/2013,1,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,66,61,127
6/16/2013,1,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,1,3,4
6/16/2013,1,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,145,146,291
6/16/2013,1,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,106,67,173
6/16/2013,1,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,46,105,151
6/16/2013,1,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,34,12,46
6/16/2013,1,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,124,165,289
6/16/2013,1,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,84,73,157
6/16/2013,1,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,50,14,64
6/16/2013,2,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,15,11,26
6/16/2013,2,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,32,9,41
6/16/2013,2,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,18,26,44
6/16/2013,2,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,1,2,3
6/16/2013,2,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,18,9,27
6/16/2013,2,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,91,58,149
6/16/2013,2,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,1,4,5
6/16/2013,2,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,208,166,374
6/16/2013,2,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,75,64,139
6/16/2013,2,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,27,78,105
6/16/2013,2,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,33,18,51
6/16/2013,2,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,81,118,199
6/16/2013,2,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,67,73,140
6/16/2013,2,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,42,8,50
6/16/2013,3,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,21,4,25
6/16/2013,3,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,11,5,16
6/16/2013,3,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,6,5,11
6/16/2013,3,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,0,1,1
6/16/2013,3,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,11,5,16
6/16/2013,3,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,17,11,28
6/16/2013,3,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,0,2,2
6/16/2013,3,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,115,72,187
6/16/2013,3,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,24,5,29
6/16/2013,3,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,20,9,29
6/16/2013,3,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,23,8,31
6/16/2013,3,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,39,121,160
6/16/2013,3,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,12,17,29
6/16/2013,3,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,8,3,11
6/16/2013,4,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,0,0,0
6/16/2013,4,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,9,16,25
6/16/2013,4,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,3,5,8
6/16/2013,4,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,0,0,0
6/16/2013,4,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,6,4,10
6/16/2013,4,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,8,8,16
6/16/2013,4,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,0,0,0
6/16/2013,4,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,0,0,0
6/16/2013,4,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,0,0,0
6/16/2013,4,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,6,7,13
6/16/2013,4,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,7,2,9
6/16/2013,4,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,21,33,54
6/16/2013,4,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,23,14,37
6/16/2013,4,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,21,5,26
6/16/2013,5,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,12,24,36
6/16/2013,5,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,9,7,16
6/16/2013,5,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,3,6,9
6/16/2013,5,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,1,2,3
6/16/2013,5,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,7,4,11
6/16/2013,5,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,4,8,12
6/16/2013,5,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,6,13,19
6/16/2013,5,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,8,9,17
6/16/2013,5,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,2,4,6
6/16/2013,5,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,6,0,6
6/16/2013,5,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,1,9,10
6/16/2013,5,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,8,11,19
6/16/2013,5,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,7,12,19
6/16/2013,5,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,11,10,21
6/16/2013,6,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,27,45,72
6/16/2013,6,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,28,17,45
6/16/2013,6,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,5,4,9
6/16/2013,6,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,6,3,9
6/16/2013,6,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,19,15,34
6/16/2013,6,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,15,24,39
6/16/2013,6,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,31,44,75
6/16/2013,6,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,26,32,58
6/16/2013,6,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,11,11,22
6/16/2013,6,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,11,6,17
6/16/2013,6,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,20,22,42
6/16/2013,6,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,12,23,35
6/16/2013,6,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,15,16,31
6/16/2013,6,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,41,11,52
6/16/2013,7,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,49,57,106
6/16/2013,7,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,34,24,58
6/16/2013,7,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,9,10,19
6/16/2013,7,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,5,3,8
6/16/2013,7,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,24,29,53
6/16/2013,7,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,31,26,57
6/16/2013,7,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,58,70,128
6/16/2013,7,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,38,37,75
6/16/2013,7,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,32,24,56
6/16/2013,7,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,24,15,39
6/16/2013,7,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,23,31,54
6/16/2013,7,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,28,31,59
6/16/2013,7,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,27,29,56
6/16/2013,7,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,56,45,101
6/16/2013,8,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,62,94,156
6/16/2013,8,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,61,51,112
6/16/2013,8,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,8,18,26
6/16/2013,8,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,23,22,45
6/16/2013,8,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,34,43,77
6/16/2013,8,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,53,44,97
6/16/2013,8,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,101,75,176
6/16/2013,8,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,46,73,119
6/16/2013,8,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,50,43,93
6/16/2013,8,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,48,36,84
6/16/2013,8,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,38,49,87
6/16/2013,8,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,45,44,89
6/16/2013,8,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,47,46,93
6/16/2013,8,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,75,153,228
6/16/2013,9,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,73,163,236
6/16/2013,9,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,70,91,161
6/16/2013,9,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,9,13,22
6/16/2013,9,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,31,26,57
6/16/2013,9,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,77,77,154
6/16/2013,9,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,63,95,158
6/16/2013,9,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,129,104,233
6/16/2013,9,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,109,98,207
6/16/2013,9,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,91,85,176
6/16/2013,9,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,67,39,106
6/16/2013,9,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,59,133,192
6/16/2013,9,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,56,81,137
6/16/2013,9,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,67,49,116
6/16/2013,9,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,99,127,226
6/16/2013,10,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,161,228,389
6/16/2013,10,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,105,133,238
6/16/2013,10,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,29,33,62
6/16/2013,10,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,56,48,104
6/16/2013,10,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,141,123,264
6/16/2013,10,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,133,140,273
6/16/2013,10,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,145,163,308
6/16/2013,10,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,231,279,510
6/16/2013,10,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,184,141,325
6/16/2013,10,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,122,115,237
6/16/2013,10,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,124,174,298
6/16/2013,10,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,101,121,222
6/16/2013,10,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,100,84,184
6/16/2013,10,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,129,185,314
6/16/2013,11,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,206,315,521
6/16/2013,11,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,187,169,356
6/16/2013,11,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,34,57,91
6/16/2013,11,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,16,13,29
6/16/2013,11,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,223,239,462
6/16/2013,11,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,202,188,390
6/16/2013,11,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,123,165,288
6/16/2013,11,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,323,366,689
6/16/2013,11,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,343,275,618
6/16/2013,11,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,214,190,404
6/16/2013,11,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,152,198,350
6/16/2013,11,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,209,245,454
6/16/2013,11,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,117,96,213
6/16/2013,11,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,269,288,557
6/16/2013,12,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,252,293,545
6/16/2013,12,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,182,161,343
6/16/2013,12,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,72,76,148
6/16/2013,12,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,27,22,49
6/16/2013,12,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,244,259,503
6/16/2013,12,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,208,215,423
6/16/2013,12,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,182,268,450
6/16/2013,12,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,348,369,717
6/16/2013,12,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,396,369,765
6/16/2013,12,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,276,252,528
6/16/2013,12,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,187,214,401
6/16/2013,12,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,125,196,321
6/16/2013,12,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,188,153,341
6/16/2013,12,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,303,299,602
6/16/2013,13,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,263,325,588
6/16/2013,13,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,222,129,351
6/16/2013,13,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,85,87,172
6/16/2013,13,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,40,39,79
6/16/2013,13,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,329,252,581
6/16/2013,13,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,211,243,454
6/16/2013,13,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,196,253,449
6/16/2013,13,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,430,431,861
6/16/2013,13,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,437,502,939
6/16/2013,13,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,320,312,632
6/16/2013,13,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,218,235,453
6/16/2013,13,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,209,330,539
6/16/2013,13,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,179,160,339
6/16/2013,13,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,261,363,624
6/16/2013,14,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,296,322,618
6/16/2013,14,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,225,162,387
6/16/2013,14,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,87,78,165
6/16/2013,14,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,46,47,93
6/16/2013,14,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,332,272,604
6/16/2013,14,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,248,260,508
6/16/2013,14,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,201,257,458
6/16/2013,14,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,412,392,804
6/16/2013,14,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,534,474,1008
6/16/2013,14,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,278,344,622
6/16/2013,14,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,208,220,428
6/16/2013,14,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,252,299,551
6/16/2013,14,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,170,164,334
6/16/2013,14,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,334,342,676
6/16/2013,15,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,265,323,588
6/16/2013,15,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,213,121,334
6/16/2013,15,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,70,75,145
6/16/2013,15,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,98,89,187
6/16/2013,15,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,349,300,649
6/16/2013,15,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,278,259,537
6/16/2013,15,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,230,276,506
6/16/2013,15,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,386,384,770
6/16/2013,15,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,513,481,994
6/16/2013,15,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,307,359,666
6/16/2013,15,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,287,269,556
6/16/2013,15,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,321,345,666
6/16/2013,15,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,151,153,304
6/16/2013,15,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,280,331,611
6/16/2013,16,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,223,274,497
6/16/2013,16,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,198,139,337
6/16/2013,16,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,81,77,158
6/16/2013,16,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,129,121,250
6/16/2013,16,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,336,259,595
6/16/2013,16,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,255,280,535
6/16/2013,16,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,169,273,442
6/16/2013,16,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,353,383,736
6/16/2013,16,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,460,411,871
6/16/2013,16,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,298,258,556
6/16/2013,16,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,294,287,581
6/16/2013,16,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,238,273,511
6/16/2013,16,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,209,151,360
6/16/2013,16,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,307,288,595
6/16/2013,17,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,209,206,415
6/16/2013,17,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,166,142,308
6/16/2013,17,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,52,48,100
6/16/2013,17,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,70,58,128
6/16/2013,17,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,231,206,437
6/16/2013,17,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,166,171,337
6/16/2013,17,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,130,225,355
6/16/2013,17,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,265,312,577
6/16/2013,17,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,428,304,732
6/16/2013,17,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,245,253,498
6/16/2013,17,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,209,191,400
6/16/2013,17,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,155,174,329
6/16/2013,17,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,209,148,357
6/16/2013,17,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,192,233,425
6/16/2013,18,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,127,158,285
6/16/2013,18,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,81,71,152
6/16/2013,18,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,55,34,89
6/16/2013,18,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,35,30,65
6/16/2013,18,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,129,96,225
6/16/2013,18,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,132,113,245
6/16/2013,18,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,116,193,309
6/16/2013,18,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,217,233,450
6/16/2013,18,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,246,243,489
6/16/2013,18,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,202,218,420
6/16/2013,18,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,158,130,288
6/16/2013,18,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,110,155,265
6/16/2013,18,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,107,178,285
6/16/2013,18,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,143,149,292
6/16/2013,19,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,93,138,231
6/16/2013,19,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,97,65,162
6/16/2013,19,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,38,50,88
6/16/2013,19,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,14,12,26
6/16/2013,19,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,104,121,225
6/16/2013,19,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,106,92,198
6/16/2013,19,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,117,128,245
6/16/2013,19,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,189,212,401
6/16/2013,19,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,185,148,333
6/16/2013,19,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,112,99,211
6/16/2013,19,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,160,173,333
6/16/2013,19,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,129,131,260
6/16/2013,19,Walnut at 13 North,1200 Block Walnut,Sunday,2013,2,June,24,133,138,271
6/16/2013,19,Market and 8 North,800 Block of Market,Sunday,2013,2,June,24,84,110,194
6/16/2013,20,12th and Market South,Intersection of 12th & Ma,Sunday,2013,2,June,24,89,99,188
6/16/2013,20,Market at 9th South,800 Block of Market,Sunday,2013,2,June,24,81,61,142
6/16/2013,20,Chesnut at 12th Nort,1100 Block of Chestnut,Sunday,2013,2,June,24,27,32,59
6/16/2013,20,Chesnut at 11th Sout,1100 Block of Chestnut,Sunday,2013,2,June,24,4,4,8
6/16/2013,20,Chesnut at 16th Sout,1500 Block of Chestnut,Sunday,2013,2,June,24,90,66,156
6/16/2013,20,Chestnut at 16 North,1500 Block of Chestnut,Sunday,2013,2,June,24,101,111,212
6/16/2013,20,12th and Market North,Intersection of 12th & Ma,Sunday,2013,2,June,24,46,93,139
6/16/2013,20,Walnut South,1700 Block of Walnut,Sunday,2013,2,June,24,203,204,407
6/16/2013,20,Walnut North,1700 Block of Walnut,Sunday,2013,2,June,24,154,122,276
6/16/2013,20,Chesnut at 17 South,1600 Block of Chestnut,Sunday,2013,2,June,24,111,80,191
6/16/2013,20,Chesnut at 17 North,1600 Block of Chestnut,Sunday,2013,2,June,24,157,135,292
6/16/2013,20,Walnut and 13 South,1200 Block Walnut,Sunday,2013,2,June,24,146,124,270
